Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Complex Analysis — Fifth Romanian-Finnish Seminar","Lecture Notes in Mathematics","","","","10.1007/BFb0072065","Cabiria Andreian CazacuNicu BobocMartin JurchescuIon Suciu","1983","http://link.springer.com/book/10.1007/BFb0072065","Book"
"Séminaire de Théorie du Potentiel Paris, No. 3","Lecture Notes in Mathematics","","","","10.1007/BFb0065863","Francis HirschGabriel Mokobodzki","1978","http://link.springer.com/book/10.1007/BFb0065863","Book"
"Séminaire de Théorie du Potentiel Paris, No. 4","Lecture Notes in Mathematics","","","","10.1007/BFb0071316","Francis HirschGabriel Mokobodzki","1979","http://link.springer.com/book/10.1007/BFb0071316","Book"
"Hilbert Space Operators","Lecture Notes in Mathematics","","","","10.1007/BFb0064656","John M. Bachar Jr.Donald W. Hadwin","1978","http://link.springer.com/book/10.1007/BFb0064656","Book"
"Singular Perturbation Analysis of Discrete Control Systems","Lecture Notes in Mathematics","","","","10.1007/BFb0074760","Desineni S. NaiduAyalasomayajula K. Rao","1985","http://link.springer.com/book/10.1007/BFb0074760","Book"
"Actions of discrete amenable groups on von neumann algebras","Lecture Notes in Mathematics","","","","10.1007/BFb0098579","Adrian Ocneanu","1985","http://link.springer.com/book/10.1007/BFb0098579","Book"
"Algebraic Topology Poznań 1989","Lecture Notes in Mathematics","","","","10.1007/BFb0084733","Stefan JackowskiBob OliverKrzystof Pawałowski","1991","http://link.springer.com/book/10.1007/BFb0084733","Book"
"Differential Equations in Banach Spaces","Lecture Notes in Mathematics","","","","10.1007/BFb0099177","Angelo FaviniEnrico Obrecht","1986","http://link.springer.com/book/10.1007/BFb0099177","Book"
"Stabile Modulformen und Eisensteinreihen","Lecture Notes in Mathematics","","","","10.1007/BFb0072235","Rainer Weissauer","1986","http://link.springer.com/book/10.1007/BFb0072235","Book"
"Čech and Steenrod Homotopy Theories with Applications to Geometric Topology","Lecture Notes in Mathematics","","","","10.1007/BFb0081083","David A. EdwardsHarold M. Hastings","1976","http://link.springer.com/book/10.1007/BFb0081083","Book"
"Methods in Mathematical Logic","Lecture Notes in Mathematics","","","","10.1007/BFb0075303","Carlos Augusto Di Prisco","1985","http://link.springer.com/book/10.1007/BFb0075303","Book"
"Probability Theory on Vector Spaces III","Lecture Notes in Mathematics","","","","10.1007/BFb0099781","Dominik SzynalAleksander Weron","1984","http://link.springer.com/book/10.1007/BFb0099781","Book"
"Bifurcation and Nonlinear Eigenvalue Problems","Lecture Notes in Mathematics","","","","10.1007/BFb0090424","C. BardosJ. M. LasryM. Schatzman","1980","http://link.springer.com/book/10.1007/BFb0090424","Book"
"Polynomial Mappings","Lecture Notes in Mathematics","","","","10.1007/BFb0076894","Wŀadysŀaw Narkiewicz","1995","http://link.springer.com/book/10.1007/BFb0076894","Book"
"Residues and Duality","Lecture Notes in Mathematics","","","","10.1007/BFb0080482","Robin Hartshorne","1966","http://link.springer.com/book/10.1007/BFb0080482","Book"
"Number Theory","Lecture Notes in Mathematics","","","","10.1007/BFb0083565","David V. ChudnovskyGregory V. ChudnovskyHarvey CohnMelvyn B. Nathanson","1989","http://link.springer.com/book/10.1007/BFb0083565","Book"
"Singular Perturbations and Boundary Layer Theory","Lecture Notes in Mathematics","","","","10.1007/BFb0086076","Claude-Michel BraunerBernard GayJean Mathieu","1977","http://link.springer.com/book/10.1007/BFb0086076","Book"
"Positive Polynomials, Convex Integral Polytopes, and a Random Walk Problem","Lecture Notes in Mathematics","","","","10.1007/BFb0078909","David E. Handelman","1987","http://link.springer.com/book/10.1007/BFb0078909","Book"
"Algebra Carbondale 1980","Lecture Notes in Mathematics","","","","10.1007/BFb0090552","Ralph K. Amayo","1981","http://link.springer.com/book/10.1007/BFb0090552","Book"
"Séminaire de Probabilités XXV","Lecture Notes in Mathematics","","","","10.1007/BFb0100839","Jaques AzémaMarc YorPaul André Meyer","1991","http://link.springer.com/book/10.1007/BFb0100839","Book"
"Romanian-Finnish Seminar on Complex Analysis","Lecture Notes in Mathematics","","","","10.1007/BFb0079479","Cabiria Andreian CazacuAurel CorneaMartin JurchescuIon Suciu","1979","http://link.springer.com/book/10.1007/BFb0079479","Book"
"Topics in Numerical Analysis","Lecture Notes in Mathematics","","","","10.1007/BFb0063198","Peter R. Turner","1982","http://link.springer.com/book/10.1007/BFb0063198","Book"
"Nombres de Pisot, Nombres de Salem et Analyse Harmonique","Lecture Notes in Mathematics","","","","10.1007/BFb0069680","Yves Meyer","1970","http://link.springer.com/book/10.1007/BFb0069680","Book"
"Equadiff IV","Lecture Notes in Mathematics","","","","10.1007/BFb0067248","Jiří Fábera","1979","http://link.springer.com/book/10.1007/BFb0067248","Book"
"Geometry and Analysis on Manifolds","Lecture Notes in Mathematics","","","","10.1007/BFb0083042","Toshikazu Sunada","1988","http://link.springer.com/book/10.1007/BFb0083042","Book"
"Multiscale and Adaptivity: Modeling, Numerics and Applications","Lecture Notes in Mathematics","","","","10.1007/978-3-642-24079-9","Silvia BertoluzzaRicardo H. NochettoAlfio QuarteroniKunibert G. SiebertAndreas Veeser","2012","http://link.springer.com/book/10.1007/978-3-642-24079-9","Book"
"Positive Definite Kernels, Continuous Tensor Products, and Central Limit Theorems of Probability Theory","Lecture Notes in Mathematics","","","","10.1007/BFb0058340","K. R. ParthasarathyK. Schmidt","1972","http://link.springer.com/book/10.1007/BFb0058340","Book"
"White Noise on Bialgebras","Lecture Notes in Mathematics","","","","10.1007/BFb0089237","Michael Schürmann","1993","http://link.springer.com/book/10.1007/BFb0089237","Book"
"Infinitary Combinatorics and the Axiom of Determinateness","Lecture Notes in Mathematics","","","","10.1007/BFb0069385","Eugene M. Kleinberg","1977","http://link.springer.com/book/10.1007/BFb0069385","Book"
"Ordinary and Modular Representations of Chevalley Groups","Lecture Notes in Mathematics","","","","10.1007/BFb0079105","James E. Humphreys","1976","http://link.springer.com/book/10.1007/BFb0079105","Book"
"A Geometrical Study of the Elementary Catastrophes","Lecture Notes in Mathematics","","","","10.1007/BFb0068967","A. E. R. WoodcockT. Poston","1974","http://link.springer.com/book/10.1007/BFb0068967","Book"
"A Theory of Semigroup Valued Measures","Lecture Notes in Mathematics","","","","10.1007/BFb0060133","Maurice Sion","1973","http://link.springer.com/book/10.1007/BFb0060133","Book"
"Calcul Stochastique et Problèmes de Martingales","Lecture Notes in Mathematics","","","","10.1007/BFb0064907","Jean Jacod","1979","http://link.springer.com/book/10.1007/BFb0064907","Book"
"Cech Cohomological Dimensions for Commutative Rings","Lecture Notes in Mathematics","","","","10.1007/BFb0060274","David E. Dobbs","1970","http://link.springer.com/book/10.1007/BFb0060274","Book"
"Combinatorial Algebraic Geometry","Lecture Notes in Mathematics","","","","10.1007/978-3-319-04870-3","Aldo ConcaSandra Di RoccoJan DraismaJune HuhBernd SturmfelsFilippo Viviani","2014","http://link.springer.com/book/10.1007/978-3-319-04870-3","Book"
"Equivariant Surgery Theories and Their Periodicity Properties","Lecture Notes in Mathematics","","","","10.1007/BFb0092354","Karl Heinz DovermannReinhard Schultz","1990","http://link.springer.com/book/10.1007/BFb0092354","Book"
"Foundations of Special Relativity: Kinematic Axioms for Minkowski Space-Time","Lecture Notes in Mathematics","","","","10.1007/BFb0066796","John W. Schutz","1973","http://link.springer.com/book/10.1007/BFb0066796","Book"
"Smooth S1 Manifolds","Lecture Notes in Mathematics","","","","10.1007/BFb0091045","Wolf IberkleidTed Petrie","1976","http://link.springer.com/book/10.1007/BFb0091045","Book"
"Séminaire Bourbaki vol. 1970/71 Exposés 382–399","Lecture Notes in Mathematics","","","","10.1007/BFb0058692","","1972","http://link.springer.com/book/10.1007/BFb0058692","Book"
"Geometric Aspects of Functional Analysis","Lecture Notes in Mathematics","","","","10.1007/BFb0081732","Joram LindenstraussVitali D. Milman","1988","http://link.springer.com/book/10.1007/BFb0081732","Book"
"Riemannian Metrics of Constant Mass and Moduli Spaces of Conformal Structures","Lecture Notes in Mathematics","","","","10.1007/BFb0103864","Lutz Habermann","2000","http://link.springer.com/book/10.1007/BFb0103864","Book"
"Commutative Algebra","Lecture Notes in Mathematics","","","","10.1007/BFb0085532","Winfried BrunsAron Simis","1990","http://link.springer.com/book/10.1007/BFb0085532","Book"
"Analytic Theory of Differential Equations","Lecture Notes in Mathematics","","","","10.1007/BFb0060404","P. F. HsiehA. W. J. Stoddart","1971","http://link.springer.com/book/10.1007/BFb0060404","Book"
"Automorphic Functions and Number Theory","Lecture Notes in Mathematics","","","","10.1007/BFb0071097","Goro Shimura","1968","http://link.springer.com/book/10.1007/BFb0071097","Book"
"Obstruction Theory","Lecture Notes in Mathematics","","","","10.1007/BFb0065144","Hans J. Baues","1977","http://link.springer.com/book/10.1007/BFb0065144","Book"
"Proceedings of the Conference on Orders, Group Rings and Related Topics","Lecture Notes in Mathematics","","","","10.1007/BFb0059257","John S. HsiaManohar L. MadanThomas G. Ralley","1973","http://link.springer.com/book/10.1007/BFb0059257","Book"
"Turbulence and Navier Stokes Equations","Lecture Notes in Mathematics","","","","10.1007/BFb0091442","Roger Temam","1976","http://link.springer.com/book/10.1007/BFb0091442","Book"
"Curvature and Topology of Riemannian Manifolds","Lecture Notes in Mathematics","","","","10.1007/BFb0075643","Katsuhiro ShiohamaTakashi SakaiToshikazu Sunada","1986","http://link.springer.com/book/10.1007/BFb0075643","Book"
"Recursion on the Countable Functionals","Lecture Notes in Mathematics","","","","10.1007/BFb0098600","Dag Normann","1980","http://link.springer.com/book/10.1007/BFb0098600","Book"
"Iterative Solution of Nonlinear Systems of Equations","Lecture Notes in Mathematics","","","","10.1007/BFb0069370","Rainer AnsorgeTheodor MeisWilli Törnig","1982","http://link.springer.com/book/10.1007/BFb0069370","Book"
"Geometric Invariant Theory for Polarized Curves","Lecture Notes in Mathematics","","","","10.1007/978-3-319-11337-1","Gilberto BiniFabio FeliciMargarida MeloFilippo Viviani","2014","http://link.springer.com/book/10.1007/978-3-319-11337-1","Book"
"Set-Valued Mappings, Selections and Topological Properties of 2x","Lecture Notes in Mathematics","","","","10.1007/BFb0069710","W. M. Fleischman","1970","http://link.springer.com/book/10.1007/BFb0069710","Book"
"Harmonic Maps of Manifolds with Boundary","Lecture Notes in Mathematics","","","","10.1007/BFb0087227","Prof. Richard S. Hamilton","1975","http://link.springer.com/book/10.1007/BFb0087227","Book"
"Group Theory","Lecture Notes in Mathematics","","","","10.1007/BFb0087806","R. A. BryceJ. CosseyM. F. Newman","1977","http://link.springer.com/book/10.1007/BFb0087806","Book"
"Topics in Mathematical Fluid Mechanics","Lecture Notes in Mathematics","","","","10.1007/978-3-642-36297-2","Peter ConstantinArnaud DebusscheGiovanni P. GaldiMichael RůžičkaGregory Seregin","2013","http://link.springer.com/book/10.1007/978-3-642-36297-2","Book"
"Séminaire sur les Fonctions Aléatoires Linéaires et les Mesures Cylindriques","Lecture Notes in Mathematics","","","","10.1007/BFb0067893","Albert Badrikian","1970","http://link.springer.com/book/10.1007/BFb0067893","Book"
"Séminaire Bourbaki vol. 1979/80 Exposés 543 – 560","Lecture Notes in Mathematics","","","","10.1007/BFb0089923","","1981","http://link.springer.com/book/10.1007/BFb0089923","Book"
"Abstract Non Linear Wave Equations","Lecture Notes in Mathematics","","","","10.1007/BFb0079271","Michael C. Reed","1976","http://link.springer.com/book/10.1007/BFb0079271","Book"
"Séminaire de Probabilités VIII Université de Strasbourg","Lecture Notes in Mathematics","","","","10.1007/BFb0057249","C. DellacherieP.A. MeyerM. Weil","1974","http://link.springer.com/book/10.1007/BFb0057249","Book"
"Orders and their Applications","Lecture Notes in Mathematics","","","","10.1007/BFb0074788","Irving ReinerKlaus W. Roggenkamp","1985","http://link.springer.com/book/10.1007/BFb0074788","Book"
"Finite Groups of Mapping Classes of Surfaces","Lecture Notes in Mathematics","","","","10.1007/BFb0090465","Heiner Zieschang","1981","http://link.springer.com/book/10.1007/BFb0090465","Book"
"Algebraic Topology and Transformation Groups","Lecture Notes in Mathematics","","","","10.1007/BFb0083029","Tammo tom Dieck","1988","http://link.springer.com/book/10.1007/BFb0083029","Book"
"The Kazhdan-Lusztig Cells in Certain Affine Weyl Groups","Lecture Notes in Mathematics","","","","10.1007/BFb0074968","Jian-Yi Shi","1986","http://link.springer.com/book/10.1007/BFb0074968","Book"
"The Jacobi-Perron Algorithm Its Theory and Application","Lecture Notes in Mathematics","","","","10.1007/BFb0069405","Leon Bernstein","1971","http://link.springer.com/book/10.1007/BFb0069405","Book"
"Topics in Topology","Lecture Notes in Mathematics","","","","10.1007/BFb0096295","Stevo Todorcevic","1997","http://link.springer.com/book/10.1007/BFb0096295","Book"
"Analyse Harmonique sur les Groupes de Lie","Lecture Notes in Mathematics","","","","10.1007/BFb0078009","Pierre EymardReiji TakahashiJacques FarautGérard Schiffmann","1975","http://link.springer.com/book/10.1007/BFb0078009","Book"
"Schubert Varieties and Degeneracy Loci","Lecture Notes in Mathematics","","","","10.1007/BFb0096380","William FultonPiotr Pragacz","1998","http://link.springer.com/book/10.1007/BFb0096380","Book"
"Differential Equations and Mathematical Physics","Lecture Notes in Mathematics","","","","10.1007/BFb0080575","Ian W. KnowlesYoshimi Saitō","1987","http://link.springer.com/book/10.1007/BFb0080575","Book"
"Differential Operators for Partial Differential Equations and Function Theoretic Applications","Lecture Notes in Mathematics","","","","10.1007/BFb0103468","Karl Wilhelm BauerStephan Ruscheweyh","1980","http://link.springer.com/book/10.1007/BFb0103468","Book"
"École d'Été de Probabilités de Saint-Flour XII - 1982","Lecture Notes in Mathematics","","","","10.1007/BFb0099431","P. L. Hennequin","1984","http://link.springer.com/book/10.1007/BFb0099431","Book"
"Structure and Representations of Q-groups","Lecture Notes in Mathematics","","","","10.1007/BFb0103426","Dennis Kletzing","1984","http://link.springer.com/book/10.1007/BFb0103426","Book"
"Algebraic Topology Göttingen 1984","Lecture Notes in Mathematics","","","","10.1007/BFb0074420","Larry Smith","1985","http://link.springer.com/book/10.1007/BFb0074420","Book"
"Séminaire de Probabilités XXXI","Lecture Notes in Mathematics","","","","10.1007/BFb0119286","Jacques AzémaMarc YorMichel Emery","1997","http://link.springer.com/book/10.1007/BFb0119286","Book"
"Symposium on Optimization","Lecture Notes in Mathematics","","","","10.1007/BFb0066669","A. V. BalakrishnanM. ContensouB. F. de VeubekeP. KréeJ. L. LionsN. N. Moiseev","1970","http://link.springer.com/book/10.1007/BFb0066669","Book"
"Graph Theory and Applications","Lecture Notes in Mathematics","","","","10.1007/BFb0067350","Y. AlaviD. R. LickA. T. White","1972","http://link.springer.com/book/10.1007/BFb0067350","Book"
"The Pontryagin Duality of Compact O-Dimensional Semilattices and its Applications","Lecture Notes in Mathematics","","","","10.1007/BFb0065929","Karl Heinrich HofmannMichael MisloveAlbert Stralka","1974","http://link.springer.com/book/10.1007/BFb0065929","Book"
"Group Theory","Lecture Notes in Mathematics","","","","10.1007/BFb0078683","Otto H. KegelFederico MenegazzoGiovanni Zacher","1987","http://link.springer.com/book/10.1007/BFb0078683","Book"
